eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.005,0.1090584667489912,536266,52166.70274973248,0.13682478,48490,11956,1583,232,42,nan,nan,nan,0.1680944918739018,-0.05186894261803244,-0.008418518495093581,-0.0002209039371360671,0.001472339925351475,nan,nan,nan,0.05619534624158276,0.02706580656315049,0.003803261820857669,0.0006249408265550064,0.0001393043760674335,nan,nan,nan
0.005,0.09708329463964586,535998,29688.8456004225,0.136173318,48958,12232,1529,233,42,nan,nan,nan,0.165954343562853,-0.05031620611949123,-0.01149573145975366,-0.00656141304281573,-0.0004976983011465103,nan,nan,nan,0.05568640883465466,0.02833445616939421,0.003601442268027648,0.0007518821085397421,7.928019013144227e-05,nan,nan,nan
0.005,0.1036596781193351,680512,57813.37668509923,0.175348041,55512,13637,1853,320,57,nan,nan,nan,0.1661348986518811,-0.05168183727822832,-0.009052870472021484,-0.002605304623523502,0.0008647918412272967,nan,nan,nan,0.05629665030523431,0.02783916101684449,0.003965251114730424,0.0008793010867352908,0.0001543830823678147,nan,nan,nan
0.005,0.101179656365575,664989,54900.41861583096,0.171051299,54469,13539,1767,312,56,nan,nan,nan,0.1679855115826362,-0.05365202135727128,-0.01234202743379836,7.83023202953748e-06,-0.0008196366580210995,nan,nan,nan,0.0565827129094222,0.02777256731596801,0.003952373906198024,0.0008723312075987145,0.0001466044077543019,nan,nan,nan
0.005,0.1020159262716209,764296,126412.8520910644,0.199200357,57976,14602,1835,338,73,nan,nan,nan,0.1655417790432129,-0.05090647539147885,-0.01088224437576891,-0.0004199234561060736,-0.001317209548238174,nan,nan,nan,0.05512407312366156,0.02795375956839118,0.00359200692933264,0.0009408429238853278,0.0003375690346375358,nan,nan,nan
0.005,0.09741931009645918,703014,93650.49105735459,0.181960785,55510,14050,1801,324,62,nan,nan,nan,0.1652192879488335,-0.05228909702696431,-0.009605097454778513,-0.004187480069857826,-0.001718303300773717,nan,nan,nan,0.05460423549878259,0.02810057965352861,0.003695404358038914,0.0009350668352489756,0.0002500814223919958,nan,nan,nan
0.005,0.1018275339704876,575252,69888.5576228921,0.147027184,50908,12879,1687,236,47,nan,nan,nan,0.1666241400526746,-0.05328779580162183,-0.01119747668728412,0.001875212333292017,-0.002186545926573041,nan,nan,nan,0.05693420874589842,0.02927914896877051,0.004004512243409853,0.0005595758676192457,0.0001866282782068257,nan,nan,nan
0.005,0.1034199053834685,637309,81026.90582194443,0.163842497,52669,12984,1816,288,53,nan,nan,nan,0.1656811593031747,-0.04845623233288403,-0.008999112351858109,-0.003902767379704833,-0.000903141855259215,nan,nan,nan,0.05495791945554082,0.02673712283563283,0.004088378259593415,0.0008095820130176548,0.0002163717843995525,nan,nan,nan
0.005,0.100119783451725,693769,41607.80215925934,0.179136132,55201,13765,1721,337,60,nan,nan,nan,0.1666487411263786,-0.05033198496941444,-0.01128174758452135,-0.004614425803246862,-0.0003007993174709658,nan,nan,nan,0.05566195608274624,0.02737758932622305,0.00367270252110853,0.001014847043003072,0.0001111082091413676,nan,nan,nan
0.005,0.1030087486448855,587809,43742.22307215391,0.150407825,50809,12669,1695,263,47,nan,nan,nan,0.166358767502503,-0.04903096501735341,-0.0114192355931461,-0.0009830401179966636,-0.001916778129121407,nan,nan,nan,0.0552135165425784,0.02778609518104239,0.003968740620298604,0.0007754773574994417,0.0001168079018162623,nan,nan,nan
0.01,0.1058061890869931,170761,24015.9365174549,0.044221561,13841,3279,490,74,15,nan,nan,nan,0.1662770656825852,-0.05216953242515306,-0.01041612974229617,0.00149331432942459,0.0006214712424324906,nan,nan,nan,0.05780756615689398,0.02602437865981265,0.004385884587723969,0.0007502541668605736,0.0002565257051640131,nan,nan,nan
0.01,0.08991829913344423,164336,21582.1969649501,0.042582677,13160,3297,438,69,15,nan,nan,nan,0.1667725544044411,-0.05307848728880848,-0.0160063891816683,-0.00538375961630058,-0.002385619184219484,nan,nan,nan,0.05417890335303306,0.02707924229482422,0.003591797256566413,0.0007349880946035872,0.0002305297689056837,nan,nan,nan
