eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.02,0.4696278458766456,66714,23869.8502301171,0.211010306,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.208338327,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.209221667,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.208201201,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.226909247,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.208652849,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.030012709,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.030023942,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.029958937,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.029973839,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.029999881,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.02994154,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.029964745,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.029987265,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.030146988,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
0.05,0.3985726494508963,9914,2308.856573077104,0.029999199,962,319,100,nan,nan,nan,0.2790330354584846,0.1066688516487728,0.01287076234363887,nan,nan,nan,0.1542112284019791,0.1362152460693447,0.03953521529241617,nan,nan,nan
