eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Nl_8,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Yl_8,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7,Vl_8
0.001,0.1016519134384457,174642982,24477304.53231245,27.622450091,4376326,1096932,143836,23553,4011,690,114,34,nan,0.1661837654902816,-0.05172655667162391,-0.01065854686559661,-0.002510406085075019,-0.0009245668953346419,0.000400395111647208,0.0008216663197172865,6.616303442979283e-05,nan,0.0553101699149674,0.02771839887721732,0.003825100974831661,0.0008156057579378905,0.0001930728884543029,4.375329204755844e-05,9.11980195216739e-06,5.106363950339407e-06,nan
0.001,0.1019508050277668,67521524,3864771.718452907,9.610193721,2722524,677043,90702,15076,2684,440,78,nan,nan,0.1659822482291421,-0.05110692321537871,-0.01068865897954673,-0.002322121713568222,-0.0004619033130041979,5.95944014041526e-05,0.0004885696187183884,nan,nan,0.0550541083494232,0.02738230331495044,0.003893736745391381,0.0008557925194915039,0.0002154168856979488,5.326281118206916e-05,6.450036747275315e-06,nan,nan
0.001,0.09968136661560707,65886719,6021347.012883462,10.307357512,2665095,668887,88499,14750,2526,455,74,nan,nan,0.1659338590482004,-0.05154463799707724,-0.01058793150436881,-0.002572068429339007,-0.0008137827836324472,-0.0005342957949718493,-0.0001997759232039671,nan,nan,0.05492996586233541,0.02764346790207065,0.003856699742546894,0.0008609929532533761,0.0001925811568592754,5.217841672713167e-05,1.004921178546138e-05,nan,nan
0.001,0.100443110599871,71183565,7115343.898824728,10.164912275,2796885,702487,92147,15089,2606,486,86,nan,nan,0.1659420785821408,-0.05156789954073531,-0.01035135764367774,-0.002522640893753883,-0.0007764258578345728,-0.0003488375646842096,6.819351841598512e-05,nan,nan,0.05509499450489492,0.02774285711369478,0.003853776535437749,0.0008209882645031149,0.0001896506947669585,5.299915845271437e-05,1.187501693768667e-05,nan,nan
0.001,0.09993390018417093,69088002,7131297.671538243,9.891076933000001,2759066,691813,92209,14981,2465,469,83,nan,nan,0.1660649814859895,-0.05190172380788987,-0.01061590108757877,-0.002527994722473823,-0.000622788748674384,-0.0002117486510919294,-0.0002509242841098024,nan,nan,0.05514951504775712,0.02761907872042502,0.003957774408717308,0.0008382893602032353,0.0001862701105773378,4.958324249278528e-05,1.190164268113448e-05,nan,nan
0.001,0.09906716900269766,72204210,7908564.542890402,10.398129418,2816442,703295,92648,15289,2560,454,94,nan,nan,0.1661812674471801,-0.05164185199183963,-0.01074663836736353,-0.002779654374220755,-0.0005595028212961744,-0.0007751955747213592,-0.0006112553150410164,nan,nan,0.05510473217534285,0.02748111898562317,0.003804757044705412,0.0008342344183065673,0.0001876308133690012,4.599370886729104e-05,1.319884734104335e-05,nan,nan
0.005,0.09904714486801521,597950,39566.89634492037,0.08103616,51846,13199,1675,267,48,nan,nan,nan,nan,0.1671688778015869,-0.05406184763523635,-0.01102474541664599,-0.000784471231595593,-0.002250668650093716,nan,nan,nan,nan,0.05593728724409271,0.02894071557587282,0.003974131502577448,0.000771186158482786,0.0001056582363408469,nan,nan,nan,nan
0.005,0.09799299778183709,535144,43497.51470454267,0.07066283199999999,48624,12151,1587,234,41,nan,nan,nan,nan,0.1665713198005008,-0.05316390513786407,-0.01042817846528406,-0.004221318087012298,-0.0007649203285032607,nan,nan,nan,nan,0.05575356926133108,0.02742563864141103,0.003682502406888153,0.000702043946151621,0.0001161544400356299,nan,nan,nan,nan
0.005,0.1044270396151584,521537,37803.79294614005,0.068633242,47521,11604,1644,235,38,nan,nan,nan,nan,0.1671454622850855,-0.04823956960531822,-0.0104715053753898,-0.002678023958931206,-0.001329323730287898,nan,nan,nan,nan,0.05599784138431788,0.02682767307224235,0.004020411716351906,0.0005680092694302383,0.0001009500986598485,nan,nan,nan,nan
0.005,0.1045504672058435,703040,100799.1051324458,0.094062435,55160,14065,1789,326,62,nan,nan,nan,nan,0.1658415831304001,-0.05106369017538578,-0.008538053774778181,-0.003506699947810907,0.001817327973418339,nan,nan,nan,nan,0.05456394650030826,0.02827888754446072,0.003625537630394993,0.0009391089265015183,0.0002691708639512011,nan,nan,nan,nan
