eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.01,0.08679549893499712,7637,181.2409329799814,0.00216757,437,100,100,nan,nan,nan,0.05866604145360053,0.02101815234008316,0.007111305141313413,nan,nan,nan,0.006486388477223987,0.001041330108477744,0.0001241376253287544,nan,nan,nan
0.01,0.08040417234672774,7601,138.5826192767704,0.002091317,401,100,100,nan,nan,nan,0.05510639633961167,0.01985640073447043,0.005441375272645637,nan,nan,nan,0.006699015970327088,0.000786847637938211,9.491960224436328e-05,nan,nan,nan
0.01,0.06616466990167766,7623,196.0621278605734,0.002050467,423,100,100,nan,nan,nan,0.05198989107493482,0.007660725524323383,0.006514053302419462,nan,nan,nan,0.005417973553077295,0.0008382076891098084,0.0001342891286716256,nan,nan,nan
0.01,0.08382091331512219,7640,215.1018937456951,0.002123635,440,100,100,nan,nan,nan,0.05964705029133169,0.01739448465603452,0.006779378367755978,nan,nan,nan,0.007575702566695311,0.0005561034774573899,0.0001473300642093802,nan,nan,nan
0.05,0.07951330756217058,7300,5.697366543433517,0.002347956,100,100,100,nan,nan,nan,0.05196146273994406,0.02115923511563599,0.006392609706590543,nan,nan,nan,0.005541328800790737,0.0005202111417807543,9.755764629166983e-05,nan,nan,nan
0.05,0.08252100904894055,7300,7.60583528394567,0.00201381,100,100,100,nan,nan,nan,0.05462978031749252,0.02101935798524162,0.006871870746206397,nan,nan,nan,0.005729445541978519,0.00145266799058277,0.0001302369055470149,nan,nan,nan
0.05,0.07986923967289628,7300,9.585691362514954,0.002129108,100,100,100,nan,nan,nan,0.05901147680152138,0.01527452529274785,0.005583237578627047,nan,nan,nan,0.004954787250455887,0.0006235530284323108,0.0001641385507279958,nan,nan,nan
0.05,0.06758948885632816,7300,9.916094068146336,0.002067351,100,100,100,nan,nan,nan,0.05189538675332003,0.01174099898589095,0.00395310311711719,nan,nan,nan,0.00463100063380739,0.0004578457178798943,0.0001697961313038757,nan,nan,nan
0.05,0.08947916682975647,7300,8.162965026193419,0.002098434,100,100,100,nan,nan,nan,0.0647933291729425,0.01946013561042358,0.005225702046390386,nan,nan,nan,0.00862001409221554,0.0009367990174192552,0.0001397767983937229,nan,nan,nan
0.05,0.08401204806036559,7300,10.25457699803588,0.002003098,100,100,100,nan,nan,nan,0.055568909053031,0.02026816670086231,0.008174972306472282,nan,nan,nan,0.007169648255776945,0.0005888194074869722,0.0001755920718841761,nan,nan,nan
0.05,0.0738044217462468,7300,8.237302192024526,0.002073073,100,100,100,nan,nan,nan,0.05083674230771284,0.01903938087716692,0.003928298561367034,nan,nan,nan,0.003800763089752462,0.0008754968338432812,0.0001410496950689131,nan,nan,nan
0.05,0.09321693739717431,7300,6.686562636322305,0.002106866,100,100,100,nan,nan,nan,0.06976629431820718,0.01663850897172461,0.006812134107242521,nan,nan,nan,0.00688332751585657,0.001328904585633123,0.0001144959355534641,nan,nan,nan
0.05,0.07409746305710635,7300,8.855985956614603,0.00197379,100,100,100,nan,nan,nan,0.05236033278331124,0.01561871656776934,0.006118413706025763,nan,nan,nan,0.006875885441988189,0.00106589736440409,0.0001516435951475103,nan,nan,nan
0.05,0.07457135381759381,7300,7.362062917400955,0.002004954,100,100,100,nan,nan,nan,0.04731712253763203,0.01897218464459738,0.008282046635364408,nan,nan,nan,0.003886492359449276,0.001247092256693907,0.0001260627211883726,nan,nan,nan
