eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.02,0.4646112293065855,57940,17699.27735873256,0.079786976,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.079837831,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.07982201999999999,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.07995223999999999,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.079840402,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.079895016,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.07978421600000001,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.079720422,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.05,0.4640641416180457,10124,1915.587981647122,0.014332301,932,349,100,nan,nan,nan,0.290827832955811,0.1374942789918779,0.03574202967035669,nan,nan,nan,0.1456266089942358,0.1593360258840254,0.03280116406930004,nan,nan,nan
0.05,0.4640641416180457,10124,1915.587981647122,0.014015909,932,349,100,nan,nan,nan,0.290827832955811,0.1374942789918779,0.03574202967035669,nan,nan,nan,0.1456266089942358,0.1593360258840254,0.03280116406930004,nan,nan,nan
