Pf,Pc
1.209135201495343225e-02,1.613242873069187233e-02
3.372748990141068992e-01,3.213772743852191804e-01
3.621669759608302924e-02,3.500221818325822964e-02
1.409042520163516776e-01,1.284513806828121996e-01
9.343505342411011216e-02,9.428868560904950236e-02
3.815793279760770762e-02,3.209275879885744448e-02
1.415741602873075468e-02,1.501028520749095145e-02
5.172158412859129096e-04,8.376544650488605183e-05
8.204194340243098349e-02,9.013493665487377904e-02
1.061989244512301506e-01,9.770033980156306308e-02
6.011570728880866188e-01,5.749874277176478810e-01
1.407541654049643785e-02,1.089284529793938666e-02
3.057840810493602235e-01,3.010456712910953847e-01
1.569590807291386392e-02,1.563163998971660654e-02
7.292810490538896573e-02,6.878577151667709944e-02
2.093830916680990313e-03,1.136411222335902225e-03
6.397491898845540648e-02,6.448764761990358196e-02
4.614989373093441039e-01,4.578733608360258112e-01
3.879010270830009488e-01,3.675678229694387955e-01
1.542797596974854364e-03,1.584854349635308459e-03
8.730429186460436555e-04,1.994659865046781357e-03
7.517489852744828338e-02,6.834862847479278303e-02
2.538542065600114458e-02,1.955680009753254719e-02
2.463188590878297168e-01,2.463201344578669627e-01
3.025702296925976698e-01,2.949135161333971134e-01
9.337277821058947991e-02,9.193857810874832281e-02
8.088577996078261112e-02,9.790992694297692700e-02
1.298077499049897499e-02,1.178549240283667185e-02
4.513049285519652593e-02,4.441383908771426997e-02
8.331870721447589070e-03,1.077390283808756302e-02
1.176913646148312204e-01,1.180327867749824677e-01
5.776869776200857509e-03,3.330680371929679688e-03
5.307114725846136249e-02,5.347963117644660008e-02
3.310736079844212587e-01,3.311581574897689006e-01
1.485739972922196506e-01,1.572641869149687954e-01
8.482878955194218806e-02,9.393209597041846104e-02
2.268603433679984294e-01,2.251892035502755518e-01
2.891170336244902606e-01,2.943088021426106260e-01
7.404868989883892638e-01,7.312926308547149645e-01
5.311785357170469707e-02,5.234113596391137130e-02
2.245024876177867737e-02,2.568773164272172144e-02
3.984588614116837957e-03,3.270371083728817064e-03
